STR_CODE,STR_NAME,STR_TYPE,FULL_NAME,STR_STATUS,PST_CLASS,OWN,DATE_ACCEPT,SOURCE,FDMID,OLD_FDMID,GSA_NAME,DATE_ACT,SYS_DATE,SHAPE_LENGTH,PID,ACQDISTYPE
9999,NIGHTINGALE,DR,NIGHTINGALE DR,OPEN,LOCAL STREET,HRM,NULL,CA,300000192,0,HALIFAX,2001-12-05 00:00:00.0000000,2020-11-09 00:00:00.0000000,101.315198528531,40920506,NULL
9999,SACKVILLE,DR,SACKVILLE DR,OPEN,ARTERIAL,HRM,NULL,DM,100001360,0,MIDDLE SACKVILLE,2001-07-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,440.319756833459,40912289,NULL
9999,RADCLIFFE,DR,RADCLIFFE DR,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300002752,0,HALIFAX,2001-12-04 00:00:00.0000000,2020-11-09 00:00:00.0000000,70.2950096062565,40921272,SUBDIVISION
9999,AVENUE DU PORTAGE,NULL,AVENUE DU PORTAGE,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200000012,0,DARTMOUTH,2001-10-22 00:00:00.0000000,2022-09-12 18:54:21.0000000,122.49654029655,40686776,TRANSFER
9999,WINDSOR,DR,WINDSOR DR,OPEN,MINOR COLLECTOR,HRM,2006-04-01 00:00:00.0000000,DM,600000880,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,272.302364942012,40278871,NULL
9999,BELLROYAL,CRT,BELLROYAL CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200003112,0,COLE HARBOUR,2001-09-24 00:00:00.0000000,2022-09-12 18:54:21.0000000,361.983612458287,40045221,NULL
9999,MAIN,RD,MAIN RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CA,200002653,0,EASTERN PASSAGE,2001-09-17 00:00:00.0000000,2022-09-12 18:54:21.0000000,36.1791662386724,40950511,NULL
9999,SILVERSIDE,DR,SILVERSIDE DR,OPEN,LOCAL STREET,HRM,NULL,DM,100001240,0,WAVERLEY,2001-12-27 00:00:00.0000000,2022-09-12 18:54:21.0000000,444.605017032947,40910598,NULL
9999,PARMAC,DR,PARMAC DR,OPEN,LOCAL STREET,HRM,NULL,DM,700007739,100002159,LOWER SACKVILLE,2001-08-01 00:00:00.0000000,2020-11-09 00:00:00.0000000,48.0879593320723,40914723,NULL
9999,RYAN,GATE,RYAN GATE,OPEN,LOCAL STREET,HRM,NULL,DM,200000246,0,DARTMOUTH,2001-11-26 00:00:00.0000000,2020-11-09 00:00:00.0000000,91.1028975920857,41315557,NULL
9999,WILLOWHILL,RG,WILLOWHILL RG,OPEN,LOCAL STREET,HRM,2007-04-13 00:00:00.0000000,DM,700003704,0,WAVERLEY,2004-11-10 00:00:00.0000000,2022-09-12 18:54:21.0000000,215.653303923923,41237538,NULL
9999,CHESHIRE,LANE,CHESHIRE LANE,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600000863,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,189.859438753122,40629453,NULL
9999,BELLBROOK,CRES,BELLBROOK CRES,OPEN,LOCAL STREET,HRM,2006-04-28 00:00:00.0000000,DM,700002507,0,DARTMOUTH,2005-02-17 00:00:00.0000000,2022-09-12 18:54:21.0000000,280.346552629563,41146770,SUBDIVISION
9999,MICMAC,DR,MICMAC DR,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600000945,0,HAMMONDS PLAINS,2001-06-15 00:00:00.0000000,2020-11-09 00:00:00.0000000,334.99640756745,40905127,NULL
9999,HALFWAY LAKE,DR,HALFWAY LAKE DR,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,CR,600000058,0,HAMMONDS PLAINS,2001-06-18 00:00:00.0000000,2020-11-09 00:00:00.0000000,425.906310177529,40905184,NULL
9999,BRISTOL,AVE,BRISTOL AVE,OPEN,LOCAL STREET,HRM,NULL,DM,600000871,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,545.356920460943,40899197,NULL
9999,REGAL,RD,REGAL RD,OPEN,LOCAL STREET,HRM,NULL,DM,200001075,0,DARTMOUTH,2001-10-29 00:00:00.0000000,2022-09-12 18:54:21.0000000,524.311179769464,40946915,NULL
9999,MARSHALL,ST,MARSHALL ST,OPEN,LOCAL STREET,HRM,2008-09-15 00:00:00.0000000,DM,700006732,NULL,DARTMOUTH,2008-09-29 00:00:00.0000000,2022-09-12 18:54:21.0000000,122.701403228031,41254814,NULL
9999,LOWER WATER,ST,LOWER WATER ST,OPEN,ARTERIAL,HRM,NULL,CS,300001550,0,HALIFAX,2001-12-30 00:00:00.0000000,2020-11-09 00:00:00.0000000,184.265069264738,40928921,NULL
9999,MORAN,ST,MORAN ST,OPEN,LOCAL STREET,HRM,NULL,CA,300003239,0,HALIFAX,2001-12-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,145.63099400454,40925984,NULL
9999,LYNWOOD,DR,LYNWOOD DR,OPEN,LOCAL STREET,HRM,NULL,CA,300000082,0,HALIFAX,2001-12-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,114.647964740986,40920282,NULL
9999,SHAMROCK,CRT,SHAMROCK CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200001794,0,EASTERN PASSAGE,2001-09-13 00:00:00.0000000,2022-09-12 18:54:21.0000000,87.2131950666941,40951253,NULL
9999,SHORE,RD,SHORE RD,OPEN,MINOR COLLECTOR,HRM,NULL,CA,200003226,0,EASTERN PASSAGE,2001-09-11 00:00:00.0000000,2022-09-12 18:54:21.0000000,249.981884434561,40951311,SOLD
9999,ST MARGARETS BAY,RD,ST MARGARETS BAY RD,OPEN,ARTERIAL,HRM,NULL,CA,300002719,0,LAKESIDE,2001-12-12 00:00:00.0000000,2022-09-12 18:54:21.0000000,164.659217271643,40898140,NULL
9999,GOVERNORS LAKE,DR,GOVERNORS LAKE DR,OPEN,LOCAL STREET,HRM,NULL,DM,300002721,0,TIMBERLEA,2001-12-03 00:00:00.0000000,2022-09-12 18:54:21.0000000,87.4716470846972,40898199,NULL
9999,GREENHEAD,RD,GREENHEAD RD,OPEN,MINOR COLLECTOR,HRM,NULL,DM,300003229,0,LAKESIDE,2001-12-03 00:00:00.0000000,2022-09-12 18:54:21.0000000,114.611528309392,40898983,NULL
9999,TRINITY,WAY,TRINITY WAY,OPEN,LOCAL STREET,HRM,NULL,CA,300003600,0,TIMBERLEA,2001-12-03 00:00:00.0000000,2022-09-12 18:54:21.0000000,235.663399584625,40898215,SUBDIVISION
9999,WRIGHT,AVE,WRIGHT AVE,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200000024,0,DARTMOUTH,2001-11-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,127.233808985396,40939688,PURCHASE
9999,MARK,CRES,MARK CRES,OPEN,LOCAL STREET,HRM,2022-06-01 00:00:00.0000000,CA,400001299,0,LAWRENCETOWN,2001-09-28 00:00:00.0000000,2022-05-31 13:32:14.0000000,489.8307730605,40784969,NULL
9999,BOSUN,RUN,BOSUN RUN,OPEN,LOCAL STREET,HRM,2013-04-08 00:00:00.0000000,DM,700008571,300003644,HALIFAX,2013-04-16 00:00:00.0000000,2020-11-09 00:00:00.0000000,390.583968541326,41092966,SOLD
9999,CRAIGMORE,DR,CRAIGMORE DR,OPEN,LOCAL STREET,HRM,NULL,CA,300001812,0,HALIFAX,2001-12-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,209.172193376454,40931339,SOLD
9999,KEARNEY LAKE,RD,KEARNEY LAKE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CR,300002954,0,HALIFAX,2001-12-31 00:00:00.0000000,2020-11-09 00:00:00.0000000,1135.54167342042,40915670,SOLD
9999,WILSHIRE,CRT,WILSHIRE CRT,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600000852,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,142.903164519577,40773160,NULL
9999,BLOCKADE,CIR,BLOCKADE CIR,OPEN,LOCAL STREET,HRM,NULL,DM,200002080,0,EASTERN PASSAGE,2001-09-12 00:00:00.0000000,2022-09-12 18:54:21.0000000,245.91171075988,40950826,NULL
9999,WINDMILL,RD,WINDMILL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200000274,0,DARTMOUTH,2001-11-15 00:00:00.0000000,2020-11-09 00:00:00.0000000,122.472846442047,40938664,SOLD
9999,WAVERLEY,RD,WAVERLEY RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200001846,0,DARTMOUTH,2001-10-25 00:00:00.0000000,2022-09-12 18:54:21.0000000,267.741965009039,40942260,TRANSFER
9999,DELWOOD,PL,DELWOOD PL,OPEN,LOCAL STREET,HRM,NULL,DM,700007253,200001201,COLE HARBOUR,2010-04-20 00:00:00.0000000,2022-09-12 18:54:21.0000000,37.4976411690924,40949786,NULL
9999,HEATHSIDE,CRES,HEATHSIDE CRES,OPEN,LOCAL STREET,HRM,NULL,CA,300003657,0,HALIFAX,2001-12-07 00:00:00.0000000,2020-11-09 00:00:00.0000000,300.361877451411,40708463,NULL
9999,HEATHSIDE,CRES,HEATHSIDE CRES,OPEN,LOCAL STREET,HRM,NULL,CA,300003656,0,HALIFAX,2001-12-07 00:00:00.0000000,2020-11-09 00:00:00.0000000,52.4377888281679,40708471,NULL
9999,RIVENDALE,DR,RIVENDALE DR,OPEN,MINOR COLLECTOR,HRM,2001-06-11 00:00:00.0000000,DM,700001861,700001674,BEAVER BANK,2001-07-18 00:00:00.0000000,2020-11-09 00:00:00.0000000,117.695311715114,41043316,NULL
9999,JOSEPH ZATZMAN,DR,JOSEPH ZATZMAN DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002714,0,DARTMOUTH,2001-11-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,108.388532283177,40939985,SUBDIVISION
9999,LOON,TERR,LOON TERR,OPEN,LOCAL STREET,HRM,NULL,DM,100000392,0,BEDFORD,2001-09-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,85.6264317139637,40919466,NULL
9999,CHRISTOPHER,AVE,CHRISTOPHER AVE,OPEN,LOCAL STREET,HRM,NULL,DM,200002540,0,DARTMOUTH,2001-10-26 00:00:00.0000000,2022-09-12 18:54:21.0000000,270.926824165236,40946683,NULL
9999,CATHY CROSS,DR,CATHY CROSS DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002531,0,DARTMOUTH,2001-10-26 00:00:00.0000000,2022-09-12 18:54:21.0000000,128.673714178441,40946741,NULL
9999,BEDFORD,HWY,BEDFORD HWY,OPEN,ARTERIAL,HRM,NULL,DM,700005509,0,HALIFAX,2001-12-31 00:00:00.0000000,2020-11-09 00:00:00.0000000,31.7090317302727,40917312,PURCHASE
9999,ROODE,CRT,ROODE CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200003105,0,COLE HARBOUR,2001-09-25 00:00:00.0000000,2022-09-12 18:54:21.0000000,256.25607724527,40419541,NULL
9999,LINDEN,CRT,LINDEN CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200002837,0,COLE HARBOUR,2001-10-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,126.528028589803,40948036,NULL
9999,BUCKINGHAM,DR,BUCKINGHAM DR,OPEN,MINOR COLLECTOR,HRM,2006-04-01 00:00:00.0000000,DM,600000892,0,STILLWATER LAKE,2001-06-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,462.782898662843,40899064,NULL
9999,BRISTOL,AVE,BRISTOL AVE,OPEN,LOCAL STREET,HRM,NULL,DM,600000872,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,241.726429919016,40899197,NULL
9999,WYSE,RD,WYSE RD,OPEN,ARTERIAL,HRM,NULL,DM,200000380,0,DARTMOUTH,2001-11-16 00:00:00.0000000,2020-11-09 00:00:00.0000000,30.5924596643447,40938417,TRANSFER
9999,GOTTINGEN,ST,GOTTINGEN ST,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,300000518,0,HALIFAX,2001-12-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,22.7602136789997,40928400,NULL
9999,MAIN,AVE,MAIN AVE,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300003361,0,HALIFAX,2001-12-10 00:00:00.0000000,2020-11-09 00:00:00.0000000,152.22358157242,40922726,SUBDIVISION
9999,PARMBELLE,LANE,PARMBELLE LANE,OPEN,LOCAL STREET,HRM,NULL,CA,300000436,0,HALIFAX,2001-12-05 00:00:00.0000000,2020-11-09 00:00:00.0000000,240.628596383153,40922445,NULL
9999,CLAYTON PARK,DR,CLAYTON PARK DR,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300000613,0,HALIFAX,2001-12-05 00:00:00.0000000,2020-11-09 00:00:00.0000000,39.45831386434,40922940,NULL
9999,DUTCH VILLAGE,RD,DUTCH VILLAGE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CA,300000763,0,HALIFAX,2001-12-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,17.3906962297283,40921769,NULL
9999,PERCY,ST,PERCY ST,OPEN,LOCAL STREET,HRM,NULL,CA,300000793,0,HALIFAX,2001-12-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,42.7170617680934,40921751,NULL
9999,GREENHEAD,RD,GREENHEAD RD,OPEN,MINOR COLLECTOR,HRM,NULL,DM,300003228,0,LAKESIDE,2001-12-03 00:00:00.0000000,2022-09-12 18:54:21.0000000,174.233411544557,40898983,NULL
9999,ASTOUR,DR,ASTOUR DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002854,0,EASTERN PASSAGE,2001-09-14 00:00:00.0000000,2022-09-12 18:54:21.0000000,675.123296859132,40812430,NULL
9999,DEYOUNG,DR,DEYOUNG DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002052,0,EASTERN PASSAGE,2001-09-13 00:00:00.0000000,2022-09-12 18:54:21.0000000,119.415810807328,40951899,NULL
9999,CALDWELL,RD,CALDWELL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200002110,0,EASTERN PASSAGE,2001-09-17 00:00:00.0000000,2022-09-12 18:54:21.0000000,197.709028359408,40951899,NULL
9999,DAY HOLLOW,DR,DAY HOLLOW DR,OPEN,LOCAL STREET,HRM,NULL,DM,100000959,0,FLETCHERS LAKE,2001-12-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,197.648749716958,40909640,NULL
9999,ZINCK,AVE,ZINCK AVE,OPEN,LOCAL STREET,HRM,NULL,DM,100001968,0,LOWER SACKVILLE,2001-08-01 00:00:00.0000000,2020-11-09 00:00:00.0000000,216.893219983203,40914749,NULL
9999,PURCELLS COVE,RD,PURCELLS COVE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,300003051,0,HALIFAX,2001-12-27 00:00:00.0000000,2022-09-12 18:54:21.0000000,385.130519341079,40934481,NULL
9999,RAVINES,DR,RAVINES DR,OPEN,LOCAL STREET,HRM,2007-05-04 00:00:00.0000000,DM,700002736,700002327,BEDFORD,2004-10-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,58.3120105911435,41160722,NULL
9999,PURCELLS COVE,RD,PURCELLS COVE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,700006879,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,155.213307561542,40932535,SOLD
9999,RALPH DEVLIN,DR,RALPH DEVLIN DR,OPEN,LOCAL STREET,HRM,NULL,CA,300001470,0,HALIFAX,2001-11-04 00:00:00.0000000,2020-11-09 00:00:00.0000000,316.461328737547,40923997,NULL
9999,WINDMILL,RD,WINDMILL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200001405,0,DARTMOUTH,2001-11-15 00:00:00.0000000,2020-11-09 00:00:00.0000000,98.3245009759074,40937765,SOLD
9999,CAMILLA,CRT,CAMILLA CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200002519,0,DARTMOUTH,2001-10-22 00:00:00.0000000,2022-09-12 18:54:21.0000000,200.568808133287,40943896,NULL
9999,HALIBURTON,CRES,HALIBURTON CRES,OPEN,LOCAL STREET,HRM,2001-08-10 00:00:00.0000000,DM,600001123,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,210.681770859998,40845711,NULL
9999,PARKMOOR,AVE,PARKMOOR AVE,OPEN,LOCAL STREET,HRM,NULL,CA,300002692,0,HALIFAX,2001-12-05 00:00:00.0000000,2022-09-12 18:54:21.0000000,280.557978395334,40892333,NULL
9999,SALMON RIVER,TERR,SALMON RIVER TERR,OPEN,LOCAL STREET,HRM,NULL,DM,100000533,0,BEDFORD,2001-09-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,59.7636183971185,40919474,NULL
9999,SACKVILLE,ST,SACKVILLE ST,OPEN,MAJOR COLLECTOR,HRM,NULL,CA,300001514,0,HALIFAX,2001-12-29 00:00:00.0000000,2020-11-09 00:00:00.0000000,53.1089149988882,40928889,NULL
9999,SPRINGVALE,AVE,SPRINGVALE AVE,OPEN,LOCAL STREET,HRM,NULL,CA,300003334,0,HALIFAX,2001-12-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,327.390398738772,40932196,SUBDIVISION
9999,STOKIL,DR,STOKIL DR,OPEN,MINOR COLLECTOR,HRM,NULL,SD,100001365,0,LOWER SACKVILLE,2001-07-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,294.959544789676,40911646,NULL
9999,ALBRO LAKE,RD,ALBRO LAKE RD,OPEN,MINOR COLLECTOR,HRM,NULL,DM,200000428,0,DARTMOUTH,2001-11-16 00:00:00.0000000,2020-11-09 00:00:00.0000000,150.066217424885,40940868,SOLD
9999,SPIDER LAKE,RD,SPIDER LAKE RD,OPEN,LOCAL STREET,HRM,NULL,DM,700006728,NULL,WAVERLEY,2008-09-29 00:00:00.0000000,2022-09-12 18:54:21.0000000,58.9598008801208,40955445,NULL
9999,CANAL,ST,CANAL ST,OPEN,LOCAL STREET,HRM,NULL,DM,200002191,0,DARTMOUTH,2001-11-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,77.5337088499166,40936973,NULL
9999,BINGHAM,DR,BINGHAM DR,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600001057,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,274.181273075764,40760977,NULL
9999,BINGHAM,DR,BINGHAM DR,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600001056,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,342.753775807399,40760977,NULL
9999,PURCELLS COVE,RD,PURCELLS COVE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,700011116,300003345,HALIFAX,2019-01-21 00:00:00.0000000,2022-09-12 18:54:21.0000000,150.381735480715,40934473,NULL
9999,EASTWOOD,TERR,EASTWOOD TERR,OPEN,LOCAL STREET,HRM,NULL,SD,700003252,0,BEDFORD,2001-09-14 00:00:00.0000000,2020-11-09 00:00:00.0000000,54.8808763854344,40917023,NULL
9999,EASTWOOD,TERR,EASTWOOD TERR,OPEN,LOCAL STREET,HRM,NULL,SD,700003253,0,BEDFORD,2001-09-14 00:00:00.0000000,2020-11-09 00:00:00.0000000,123.521757169358,40917023,NULL
9999,SHORE,RD,SHORE RD,OPEN,MINOR COLLECTOR,HRM,NULL,SD,700007574,200001780,EASTERN PASSAGE,2001-09-11 00:00:00.0000000,2022-09-12 18:54:21.0000000,164.637095896415,40950552,NULL
9999,WINDSOR,DR,WINDSOR DR,OPEN,MINOR COLLECTOR,HRM,2006-04-01 00:00:00.0000000,DM,600000881,0,STILLWATER LAKE,2001-06-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,260.12553093903,40899031,NULL
9999,BOUTILIERS,GRV,BOUTILIERS GRV,OPEN,LOCAL STREET,HRM,NULL,DM,200002493,0,DARTMOUTH,2001-10-22 00:00:00.0000000,2022-09-12 18:54:21.0000000,175.137290045887,40942625,DEMOLITION
9999,LANTANA,TERR,LANTANA TERR,OPEN,LOCAL STREET,HRM,NULL,DM,200000029,0,DARTMOUTH,2001-10-22 00:00:00.0000000,2022-09-12 18:54:21.0000000,223.1368265779,40943904,NULL
9999,PINETREE,CRES,PINETREE CRES,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600000906,0,HAMMONDS PLAINS,2001-06-29 00:00:00.0000000,2020-11-09 00:00:00.0000000,199.991302899814,40899395,NULL
9999,PINETREE,CRES,PINETREE CRES,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,DM,600000905,0,HAMMONDS PLAINS,2001-06-29 00:00:00.0000000,2020-11-09 00:00:00.0000000,440.261686961294,40899395,NULL
9999,QUINPOOL,RD,QUINPOOL RD,OPEN,ARTERIAL,HRM,NULL,CA,300001756,0,HALIFAX,2001-12-02 00:00:00.0000000,2022-07-08 20:14:04.0000000,21.1651723255535,40924151,NULL
9999,HIGHWAY 2,NULL,HIGHWAY 2,OPEN,ARTERIAL,HRM,NULL,DM,100001308,0,WELLINGTON,2001-12-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,59.6994257209959,40909293,NULL
9999,PIPER,ST,PIPER ST,OPEN,LOCAL STREET,HRM,NULL,DM,200002441,0,DARTMOUTH,2001-10-29 00:00:00.0000000,2022-09-12 18:54:21.0000000,145.264817295762,40946832,CONSTRUCT
9999,COLUMBUS,ST,COLUMBUS ST,OPEN,LOCAL STREET,HRM,NULL,DM,300000452,0,HALIFAX,2001-10-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,143.523947881375,40926859,NULL
9999,ST MARGARETS BAY,RD,ST MARGARETS BAY RD,OPEN,ARTERIAL,HRM,NULL,CA,300001890,0,HALIFAX,2001-12-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,100.364378161007,40931404,NULL
9999,WINDMILL,RD,WINDMILL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200000321,0,DARTMOUTH,2001-11-15 00:00:00.0000000,2020-11-09 00:00:00.0000000,111.735078806705,40938516,TRANSFER
9999,OSBORNE,ST,OSBORNE ST,OPEN,MINOR COLLECTOR,HRM,NULL,CS,700004405,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,74.5859525425091,40742066,NULL
9999,BROOKDALE,CRES,BROOKDALE CRES,OPEN,LOCAL STREET,HRM,NULL,CR,200002503,0,DARTMOUTH,2001-11-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,369.77331301115,40941379,TRANSFER
9999,JOSEPH ZATZMAN,DR,JOSEPH ZATZMAN DR,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200002709,0,DARTMOUTH,2001-11-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,234.118421987909,40939902,SUBDIVISION
9999,LAKEVIEW,AVE,LAKEVIEW AVE,OPEN,MINOR COLLECTOR,HRM,2000-06-22 00:00:00.0000000,DM,100002496,0,MIDDLE SACKVILLE,2001-05-18 00:00:00.0000000,2020-11-09 00:00:00.0000000,676.351469001699,40905408,NULL
9999,SPIKENARD,ST,SPIKENARD ST,OPEN,LOCAL STREET,HRM,NULL,CR,200000051,0,DARTMOUTH,2001-10-25 00:00:00.0000000,2022-09-12 18:54:21.0000000,123.633290127168,40945818,NULL
9999,FLEET,CRT,FLEET CRT,OPEN,LOCAL STREET,HRM,NULL,DM,100000320,0,BEDFORD,2001-09-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,84.4172161032482,40918112,NULL
9999,YEREVAN,DR,YEREVAN DR,OPEN,LOCAL STREET,HRM,NULL,DM,100002260,0,LOWER SACKVILLE,2001-07-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,160.053135621566,40912107,NULL
9999,NEILY,DR,NEILY DR,OPEN,LOCAL STREET,HRM,NULL,DM,100002092,0,LOWER SACKVILLE,2001-07-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,296.630525612203,40911968,NULL
9999,LAKEVIEW,RD,LAKEVIEW RD,OPEN,LOCAL STREET,HRM,NULL,DM,100000782,0,LAKEVIEW,2001-12-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,843.216005150489,40917494,NULL
9999,MULBERRY,CRT,MULBERRY CRT,OPEN,LOCAL STREET,HRM,NULL,DM,100002135,0,LOWER SACKVILLE,2001-07-13 00:00:00.0000000,2020-11-09 00:00:00.0000000,24.3726098621089,40914285,NULL
9999,STEEVES,CRT,STEEVES CRT,OPEN,LOCAL STREET,HRM,NULL,DM,700007758,100002139,LOWER SACKVILLE,2011-03-15 00:00:00.0000000,2020-11-09 00:00:00.0000000,59.4539180426024,40914301,NULL
9999,HERRING COVE,RD,HERRING COVE RD,OPEN,ARTERIAL,HRM,NULL,CA,300002184,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,131.662070978705,40931636,NULL
9999,BAHA,CRT,BAHA CRT,OPEN,LOCAL STREET,HRM,NULL,DM,700007692,100001713,BEDFORD,2011-03-07 00:00:00.0000000,2020-11-09 00:00:00.0000000,65.0330149564928,40779852,NULL
9999,RIDGE VALLEY,RD,RIDGE VALLEY RD,OPEN,LOCAL STREET,HRM,NULL,CA,300002414,0,HALIFAX,2001-12-21 00:00:00.0000000,2022-09-12 18:54:21.0000000,122.241859913975,40931909,NULL
9999,TARANAKI,DR,TARANAKI DR,OPEN,LOCAL STREET,HRM,NULL,DM,200001716,0,WESTPHAL,2001-09-26 00:00:00.0000000,2022-09-12 18:54:21.0000000,210.755102523993,40948465,NULL
9999,WOODWARD,CRES,WOODWARD CRES,OPEN,LOCAL STREET,HRM,NULL,DM,300003028,0,HALIFAX,2001-12-05 00:00:00.0000000,2020-11-09 00:00:00.0000000,445.111651187887,40922916,NULL
9999,THOMAS RADDALL,DR,THOMAS RADDALL DR,OPEN,LOCAL STREET,HRM,NULL,DM,700006593,0,HALIFAX,2002-09-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,421.850042565268,41334723," "
9999,LARCH,ST,LARCH ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001943,0,HALIFAX,2001-11-10 00:00:00.0000000,2020-11-09 00:00:00.0000000,136.718850836764,40930463,NULL
9999,GELDART,CRT,GELDART CRT,OPEN,LOCAL STREET,HRM,NULL,DM,200003022,0,COLE HARBOUR,2001-09-24 00:00:00.0000000,2022-09-12 18:54:21.0000000,111.857751819408,40950081,NULL
9999,HIGH TIMBER,DR,HIGH TIMBER DR,OPEN,LOCAL STREET,HRM,2001-02-05 00:00:00.0000000,DM,600001294,0,UPPER TANTALLON,2001-06-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,270.248510816279,41038407,NULL
9999,HIRANDALE,CRES,HIRANDALE CRES,OPEN,LOCAL STREET,HRM,NULL,DM,200002723,0,WESTPHAL,2001-09-26 00:00:00.0000000,2022-09-12 18:54:21.0000000,527.519077235962,40948796,NULL
9999,LODGE,CRT,LODGE CRT,OPEN,LOCAL STREET,HRM,NULL,CR,200002771,0,COLE HARBOUR,2001-11-08 00:00:00.0000000,2022-09-12 18:54:21.0000000,113.022862762266,40935652,NULL
9999,SHORE,RD,SHORE RD,OPEN,MINOR COLLECTOR,HRM,NULL,SD,200001780,0,EASTERN PASSAGE,2001-09-11 00:00:00.0000000,2022-09-12 18:54:21.0000000,215.768813560675,40950552,NULL
